job_index,block_id,route,family,split,evaluation_seed,traffic_manager_seed,arm,order_position,job_id
1054,block-0351,Base_RightOfWay_0057,RightOfWay_057,Base,3,30057,current_frame,2,Base_RightOfWay_0057__s3__current_frame
1055,block-0351,Base_RightOfWay_0057,RightOfWay_057,Base,3,30057,temporal,3,Base_RightOfWay_0057__s3__temporal
1056,block-0352,Generalization_ConstructionPermutations_1019,ConstructionPermutations_019,Generalization,3,30019,current_frame,1,Generalization_ConstructionPermutations_1019__s3__current_frame
1057,block-0352,Generalization_ConstructionPermutations_1019,ConstructionPermutations_019,Generalization,3,30019,temporal,2,Generalization_ConstructionPermutations_1019__s3__temporal
1058,block-0352,Generalization_ConstructionPermutations_1019,ConstructionPermutations_019,Generalization,3,30019,baseline,3,Generalization_ConstructionPermutations_1019__s3__baseline
1059,block-0353,Base_ImageOnObject_0043,ImageOnObject_043,Base,3,30043,current_frame,1,Base_ImageOnObject_0043__s3__current_frame
1060,block-0353,Base_ImageOnObject_0043,ImageOnObject_043,Base,3,30043,baseline,2,Base_ImageOnObject_0043__s3__baseline
1061,block-0353,Base_ImageOnObject_0043,ImageOnObject_043,Base,3,30043,temporal,3,Base_ImageOnObject_0043__s3__temporal
1062,block-0354,Generalization_PedestriansOnRoad_1086,PedestriansOnRoad_086,Generalization,1,10086,current_frame,1,Generalization_PedestriansOnRoad_1086__s1__current_frame
1063,block-0354,Generalization_PedestriansOnRoad_1086,PedestriansOnRoad_086,Generalization,1,10086,baseline,2,Generalization_PedestriansOnRoad_1086__s1__baseline
1064,block-0354,Generalization_PedestriansOnRoad_1086,PedestriansOnRoad_086,Generalization,1,10086,temporal,3,Generalization_PedestriansOnRoad_1086__s1__temporal
1065,block-0355,Base_Animals_0082,Animals_082,Base,2,20082,current_frame,1,Base_Animals_0082__s2__current_frame
1066,block-0355,Base_Animals_0082,Animals_082,Base,2,20082,baseline,2,Base_Animals_0082__s2__baseline
1067,block-0355,Base_Animals_0082,Animals_082,Base,2,20082,temporal,3,Base_Animals_0082__s2__temporal
1068,block-0356,Generalization_ImageOnObject_1040,ImageOnObject_040,Generalization,3,30040,current_frame,1,Generalization_ImageOnObject_1040__s3__current_frame
1069,block-0356,Generalization_ImageOnObject_1040,ImageOnObject_040,Generalization,3,30040,baseline,2,Generalization_ImageOnObject_1040__s3__baseline
1070,block-0356,Generalization_ImageOnObject_1040,ImageOnObject_040,Generalization,3,30040,temporal,3,Generalization_ImageOnObject_1040__s3__temporal
1071,block-0357,Generalization_RightOfWay_1057,RightOfWay_057,Generalization,2,20057,temporal,1,Generalization_RightOfWay_1057__s2__temporal
1072,block-0357,Generalization_RightOfWay_1057,RightOfWay_057,Generalization,2,20057,baseline,2,Generalization_RightOfWay_1057__s2__baseline
1073,block-0357,Generalization_RightOfWay_1057,RightOfWay_057,Generalization,2,20057,current_frame,3,Generalization_RightOfWay_1057__s2__current_frame
1074,block-0358,Generalization_RightOfWay_1057,RightOfWay_057,Generalization,3,30057,temporal,1,Generalization_RightOfWay_1057__s3__temporal
1075,block-0358,Generalization_RightOfWay_1057,RightOfWay_057,Generalization,3,30057,baseline,2,Generalization_RightOfWay_1057__s3__baseline
1076,block-0358,Generalization_RightOfWay_1057,RightOfWay_057,Generalization,3,30057,current_frame,3,Generalization_RightOfWay_1057__s3__current_frame
1077,block-0359,Generalization_RightOfWay_1056,RightOfWay_056,Generalization,3,30056,temporal,1,Generalization_RightOfWay_1056__s3__temporal
1078,block-0359,Generalization_RightOfWay_1056,RightOfWay_056,Generalization,3,30056,baseline,2,Generalization_RightOfWay_1056__s3__baseline
1079,block-0359,Generalization_RightOfWay_1056,RightOfWay_056,Generalization,3,30056,current_frame,3,Generalization_RightOfWay_1056__s3__current_frame
1080,block-0360,Generalization_BadParking_1004,BadParking_004,Generalization,1,10004,temporal,1,Generalization_BadParking_1004__s1__temporal
1081,block-0360,Generalization_BadParking_1004,BadParking_004,Generalization,1,10004,current_frame,2,Generalization_BadParking_1004__s1__current_frame
1082,block-0360,Generalization_BadParking_1004,BadParking_004,Generalization,1,10004,baseline,3,Generalization_BadParking_1004__s1__baseline
1083,block-0361,Generalization_BadParking_1005,BadParking_005,Generalization,3,30005,baseline,1,Generalization_BadParking_1005__s3__baseline
1084,block-0361,Generalization_BadParking_1005,BadParking_005,Generalization,3,30005,current_frame,2,Generalization_BadParking_1005__s3__current_frame
1085,block-0361,Generalization_BadParking_1005,BadParking_005,Generalization,3,30005,temporal,3,Generalization_BadParking_1005__s3__temporal
1086,block-0362,Generalization_ConstructionPermutations_1016,ConstructionPermutations_016,Generalization,1,10016,current_frame,1,Generalization_ConstructionPermutations_1016__s1__current_frame
1087,block-0362,Generalization_ConstructionPermutations_1016,ConstructionPermutations_016,Generalization,1,10016,baseline,2,Generalization_ConstructionPermutations_1016__s1__baseline
1088,block-0362,Generalization_ConstructionPermutations_1016,ConstructionPermutations_016,Generalization,1,10016,temporal,3,Generalization_ConstructionPermutations_1016__s1__temporal
1089,block-0363,Generalization_OppositeConstruction_1052,OppositeConstruction_052,Generalization,3,30052,baseline,1,Generalization_OppositeConstruction_1052__s3__baseline
1090,block-0363,Generalization_OppositeConstruction_1052,OppositeConstruction_052,Generalization,3,30052,temporal,2,Generalization_OppositeConstruction_1052__s3__temporal
1091,block-0363,Generalization_OppositeConstruction_1052,OppositeConstruction_052,Generalization,3,30052,current_frame,3,Generalization_OppositeConstruction_1052__s3__current_frame
1092,block-0364,Base_ObscuredStop_0047,ObscuredStop_047,Base,1,10047,temporal,1,Base_ObscuredStop_0047__s1__temporal
1093,block-0364,Base_ObscuredStop_0047,ObscuredStop_047,Base,1,10047,current_frame,2,Base_ObscuredStop_0047__s1__current_frame
1094,block-0364,Base_ObscuredStop_0047,ObscuredStop_047,Base,1,10047,baseline,3,Base_ObscuredStop_0047__s1__baseline
1095,block-0365,Base_Wall_0099,Wall_099,Base,2,20099,baseline,1,Base_Wall_0099__s2__baseline
1096,block-0365,Base_Wall_0099,Wall_099,Base,2,20099,current_frame,2,Base_Wall_0099__s2__current_frame
1097,block-0365,Base_Wall_0099,Wall_099,Base,2,20099,temporal,3,Base_Wall_0099__s2__temporal
1098,block-0366,Generalization_RightConstruction_1092,RightConstruction_092,Generalization,3,30092,temporal,1,Generalization_RightConstruction_1092__s3__temporal
1099,block-0366,Generalization_RightConstruction_1092,RightConstruction_092,Generalization,3,30092,current_frame,2,Generalization_RightConstruction_1092__s3__current_frame
1100,block-0366,Generalization_RightConstruction_1092,RightConstruction_092,Generalization,3,30092,baseline,3,Generalization_RightConstruction_1092__s3__baseline
1101,block-0367,Generalization_Wall_1096,Wall_096,Generalization,2,20096,baseline,1,Generalization_Wall_1096__s2__baseline
1102,block-0367,Generalization_Wall_1096,Wall_096,Generalization,2,20096,current_frame,2,Generalization_Wall_1096__s2__current_frame
1103,block-0367,Generalization_Wall_1096,Wall_096,Generalization,2,20096,temporal,3,Generalization_Wall_1096__s2__temporal
1104,block-0368,Base_ImageOnObject_0041,ImageOnObject_041,Base,1,10041,baseline,1,Base_ImageOnObject_0041__s1__baseline
1105,block-0368,Base_ImageOnObject_0041,ImageOnObject_041,Base,1,10041,temporal,2,Base_ImageOnObject_0041__s1__temporal
1106,block-0368,Base_ImageOnObject_0041,ImageOnObject_041,Base,1,10041,current_frame,3,Base_ImageOnObject_0041__s1__current_frame
1107,block-0369,Base_RightOfWay_0057,RightOfWay_057,Base,2,20057,current_frame,1,Base_RightOfWay_0057__s2__current_frame
1108,block-0369,Base_RightOfWay_0057,RightOfWay_057,Base,2,20057,temporal,2,Base_RightOfWay_0057__s2__temporal
1109,block-0369,Base_RightOfWay_0057,RightOfWay_057,Base,2,20057,baseline,3,Base_RightOfWay_0057__s2__baseline
1110,block-0370,Base_PedestriansOnRoad_0087,PedestriansOnRoad_087,Base,3,30087,current_frame,1,Base_PedestriansOnRoad_0087__s3__current_frame
1111,block-0370,Base_PedestriansOnRoad_0087,PedestriansOnRoad_087,Base,3,30087,baseline,2,Base_PedestriansOnRoad_0087__s3__baseline
1112,block-0370,Base_PedestriansOnRoad_0087,PedestriansOnRoad_087,Base,3,30087,temporal,3,Base_PedestriansOnRoad_0087__s3__temporal
1113,block-0371,Base_RightOfWay_0055,RightOfWay_055,Base,2,20055,baseline,1,Base_RightOfWay_0055__s2__baseline
1114,block-0371,Base_RightOfWay_0055,RightOfWay_055,Base,2,20055,temporal,2,Base_RightOfWay_0055__s2__temporal
1115,block-0371,Base_RightOfWay_0055,RightOfWay_055,Base,2,20055,current_frame,3,Base_RightOfWay_0055__s2__current_frame
1116,block-0372,Base_OppositeConstruction_0053,OppositeConstruction_053,Base,2,20053,current_frame,1,Base_OppositeConstruction_0053__s2__current_frame
1117,block-0372,Base_OppositeConstruction_0053,OppositeConstruction_053,Base,2,20053,temporal,2,Base_OppositeConstruction_0053__s2__temporal
1118,block-0372,Base_OppositeConstruction_0053,OppositeConstruction_053,Base,2,20053,baseline,3,Base_OppositeConstruction_0053__s2__baseline
1119,block-0373,Generalization_ConstructionPermutations_1015,ConstructionPermutations_015,Generalization,2,20015,current_frame,1,Generalization_ConstructionPermutations_1015__s2__current_frame
1120,block-0373,Generalization_ConstructionPermutations_1015,ConstructionPermutations_015,Generalization,2,20015,baseline,2,Generalization_ConstructionPermutations_1015__s2__baseline
1121,block-0373,Generalization_ConstructionPermutations_1015,ConstructionPermutations_015,Generalization,2,20015,temporal,3,Generalization_ConstructionPermutations_1015__s2__temporal
1122,block-0374,Base_RightOfWay_0059,RightOfWay_059,Base,3,30059,baseline,1,Base_RightOfWay_0059__s3__baseline
1123,block-0374,Base_RightOfWay_0059,RightOfWay_059,Base,3,30059,current_frame,2,Base_RightOfWay_0059__s3__current_frame
1124,block-0374,Base_RightOfWay_0059,RightOfWay_059,Base,3,30059,temporal,3,Base_RightOfWay_0059__s3__temporal
1125,block-0375,Base_PedestrianOtherBlocker_0074,PedestrianOtherBlocker_074,Base,2,20074,temporal,1,Base_PedestrianOtherBlocker_0074__s2__temporal
1126,block-0375,Base_PedestrianOtherBlocker_0074,PedestrianOtherBlocker_074,Base,2,20074,baseline,2,Base_PedestrianOtherBlocker_0074__s2__baseline
1127,block-0375,Base_PedestrianOtherBlocker_0074,PedestrianOtherBlocker_074,Base,2,20074,current_frame,3,Base_PedestrianOtherBlocker_0074__s2__current_frame
1128,block-0376,Base_BadParking_0005,BadParking_005,Base,3,30005,baseline,1,Base_BadParking_0005__s3__baseline
1129,block-0376,Base_BadParking_0005,BadParking_005,Base,3,30005,current_frame,2,Base_BadParking_0005__s3__current_frame
1130,block-0376,Base_BadParking_0005,BadParking_005,Base,3,30005,temporal,3,Base_BadParking_0005__s3__temporal
1131,block-0377,Base_BadParking_0006,BadParking_006,Base,3,30006,baseline,1,Base_BadParking_0006__s3__baseline
1132,block-0377,Base_BadParking_0006,BadParking_006,Base,3,30006,temporal,2,Base_BadParking_0006__s3__temporal
1133,block-0377,Base_BadParking_0006,BadParking_006,Base,3,30006,current_frame,3,Base_BadParking_0006__s3__current_frame
1134,block-0378,Generalization_HardBrake_1035,HardBrake_035,Generalization,1,10035,temporal,1,Generalization_HardBrake_1035__s1__temporal
1135,block-0378,Generalization_HardBrake_1035,HardBrake_035,Generalization,1,10035,baseline,2,Generalization_HardBrake_1035__s1__baseline
1136,block-0378,Generalization_HardBrake_1035,HardBrake_035,Generalization,1,10035,current_frame,3,Generalization_HardBrake_1035__s1__current_frame
1137,block-0379,Base_RightOfWay_0056,RightOfWay_056,Base,1,10056,current_frame,1,Base_RightOfWay_0056__s1__current_frame
1138,block-0379,Base_RightOfWay_0056,RightOfWay_056,Base,1,10056,temporal,2,Base_RightOfWay_0056__s1__temporal
1139,block-0379,Base_RightOfWay_0056,RightOfWay_056,Base,1,10056,baseline,3,Base_RightOfWay_0056__s1__baseline
1140,block-0380,Base_ConstructionPermutations_0016,ConstructionPermutations_016,Base,2,20016,temporal,1,Base_ConstructionPermutations_0016__s2__temporal
1141,block-0380,Base_ConstructionPermutations_0016,ConstructionPermutations_016,Base,2,20016,baseline,2,Base_ConstructionPermutations_0016__s2__baseline
1142,block-0380,Base_ConstructionPermutations_0016,ConstructionPermutations_016,Base,2,20016,current_frame,3,Base_ConstructionPermutations_0016__s2__current_frame
1143,block-0381,Base_Wall_0099,Wall_099,Base,3,30099,baseline,1,Base_Wall_0099__s3__baseline
1144,block-0381,Base_Wall_0099,Wall_099,Base,3,30099,current_frame,2,Base_Wall_0099__s3__current_frame
1145,block-0381,Base_Wall_0099,Wall_099,Base,3,30099,temporal,3,Base_Wall_0099__s3__temporal
1146,block-0382,Generalization_PedestrianCrowd_1067,PedestrianCrowd_067,Generalization,3,30067,baseline,1,Generalization_PedestrianCrowd_1067__s3__baseline
1147,block-0382,Generalization_PedestrianCrowd_1067,PedestrianCrowd_067,Generalization,3,30067,current_frame,2,Generalization_PedestrianCrowd_1067__s3__current_frame
1148,block-0382,Generalization_PedestrianCrowd_1067,PedestrianCrowd_067,Generalization,3,30067,temporal,3,Generalization_PedestrianCrowd_1067__s3__temporal
1149,block-0383,Generalization_ImageOnObject_1044,ImageOnObject_044,Generalization,3,30044,temporal,1,Generalization_ImageOnObject_1044__s3__temporal
1150,block-0383,Generalization_ImageOnObject_1044,ImageOnObject_044,Generalization,3,30044,current_frame,2,Generalization_ImageOnObject_1044__s3__current_frame
1151,block-0383,Generalization_ImageOnObject_1044,ImageOnObject_044,Generalization,3,30044,baseline,3,Generalization_ImageOnObject_1044__s3__baseline
1152,block-0384,Base_PedestriansOnRoad_0089,PedestriansOnRoad_089,Base,1,10089,current_frame,1,Base_PedestriansOnRoad_0089__s1__current_frame
1153,block-0384,Base_PedestriansOnRoad_0089,PedestriansOnRoad_089,Base,1,10089,baseline,2,Base_PedestriansOnRoad_0089__s1__baseline
1154,block-0384,Base_PedestriansOnRoad_0089,PedestriansOnRoad_089,Base,1,10089,temporal,3,Base_PedestriansOnRoad_0089__s1__temporal
1155,block-0385,Base_RightConstruction_0092,RightConstruction_092,Base,1,10092,current_frame,1,Base_RightConstruction_0092__s1__current_frame
1156,block-0385,Base_RightConstruction_0092,RightConstruction_092,Base,1,10092,temporal,2,Base_RightConstruction_0092__s1__temporal
1157,block-0385,Base_RightConstruction_0092,RightConstruction_092,Base,1,10092,baseline,3,Base_RightConstruction_0092__s1__baseline
1158,block-0386,Generalization_PassableObstacles_1061,PassableObstacles_061,Generalization,1,10061,temporal,1,Generalization_PassableObstacles_1061__s1__temporal
1159,block-0386,Generalization_PassableObstacles_1061,PassableObstacles_061,Generalization,1,10061,current_frame,2,Generalization_PassableObstacles_1061__s1__current_frame
1160,block-0386,Generalization_PassableObstacles_1061,PassableObstacles_061,Generalization,1,10061,baseline,3,Generalization_PassableObstacles_1061__s1__baseline
1161,block-0387,Generalization_PedestrianCrowd_1065,PedestrianCrowd_065,Generalization,1,10065,baseline,1,Generalization_PedestrianCrowd_1065__s1__baseline
1162,block-0387,Generalization_PedestrianCrowd_1065,PedestrianCrowd_065,Generalization,1,10065,current_frame,2,Generalization_PedestrianCrowd_1065__s1__current_frame
1163,block-0387,Generalization_PedestrianCrowd_1065,PedestrianCrowd_065,Generalization,1,10065,temporal,3,Generalization_PedestrianCrowd_1065__s1__temporal
1164,block-0388,Base_FullyBlocked_0033,FullyBlocked_033,Base,2,20033,current_frame,1,Base_FullyBlocked_0033__s2__current_frame
1165,block-0388,Base_FullyBlocked_0033,FullyBlocked_033,Base,2,20033,baseline,2,Base_FullyBlocked_0033__s2__baseline
1166,block-0388,Base_FullyBlocked_0033,FullyBlocked_033,Base,2,20033,temporal,3,Base_FullyBlocked_0033__s2__temporal
1167,block-0389,Base_Animals_0076,Animals_076,Base,2,20076,temporal,1,Base_Animals_0076__s2__temporal
1168,block-0389,Base_Animals_0076,Animals_076,Base,2,20076,current_frame,2,Base_Animals_0076__s2__current_frame
1169,block-0389,Base_Animals_0076,Animals_076,Base,2,20076,baseline,3,Base_Animals_0076__s2__baseline
1170,block-0390,Generalization_CustomObstacles_1027,CustomObstacles_027,Generalization,3,30027,baseline,1,Generalization_CustomObstacles_1027__s3__baseline
1171,block-0390,Generalization_CustomObstacles_1027,CustomObstacles_027,Generalization,3,30027,current_frame,2,Generalization_CustomObstacles_1027__s3__current_frame
1172,block-0390,Generalization_CustomObstacles_1027,CustomObstacles_027,Generalization,3,30027,temporal,3,Generalization_CustomObstacles_1027__s3__temporal
